Table Name,Column Name,Data Type,Description,Is Partition Key,Table Location,Table Type,Last Updated,Table Description
"bot_conversations","sub_type","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","initiation_method","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","flow_language_version","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","invoking_resource_version","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","bot_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","bot_alias_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","bot_version","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","bot_locale","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","bot_conversation_start_timestamp","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","bot_conversation_end_timestamp","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","bot_conversation_outcome","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","bot_number_of_conversation_turns","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_conversations","data_lake_last_processed_timestamp","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-botc-par/connect_datalake/bot_conversations","EXTERNAL_TABLE","2025-10-17T11:45:10+11:00",""
"bot_intents","instance_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","event_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","bot_originating_request_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","bot_session_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
"bot_intents","aws_account_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-boti-par/connect_datalake/bot_intents","EXTERNAL_TABLE","2025-10-17T11:50:10+11:00",""
